MSN,YYYYMM,Value,Column_Order,Description,Unit
ELEXPUS,201804,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201805,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201806,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201807,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201808,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201809,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201810,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201811,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201812,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201813,14,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201901,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201902,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201903,3,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201904,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201905,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201906,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201907,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201908,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201909,2,6,Electricity Exports,Billion Kilowatthours
ELNIPUS,194913,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,195013,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,195113,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,195213,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,195313,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,195413,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,195513,4,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,195613,5,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,195713,4,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,195813,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,195913,4,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,196013,5,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,196113,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,196213,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,196313,0,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,196413,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,196513,0,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,196613,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,196713,0,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,196813,-1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,196913,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197013,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197113,4,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197213,8,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197301,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197302,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197303,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197304,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197305,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197306,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197307,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197308,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197309,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197310,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197311,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197312,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197313,14,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197401,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197402,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197403,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197404,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197405,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197406,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197407,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197408,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197409,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197410,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197411,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197412,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197413,13,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197501,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197502,0,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197503,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197504,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197505,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197506,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197507,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197508,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197509,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197510,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197511,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197512,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197513,6,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197601,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197602,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197603,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197604,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197605,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197606,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197607,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197608,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197609,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197610,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197611,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197612,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197613,9,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197701,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197702,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197703,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197704,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197705,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197706,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197707,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197708,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197709,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197710,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197711,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197712,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197713,17,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197801,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197802,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197803,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197804,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197805,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197806,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197807,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197808,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197809,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197810,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197811,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197812,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197813,20,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197901,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197902,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197903,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197904,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197905,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197906,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197907,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197908,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197909,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197910,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197911,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197912,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,197913,20,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198001,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198002,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198003,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198004,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198005,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198006,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198007,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198008,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198009,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198010,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198011,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198012,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198013,21,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198101,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198102,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198103,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198104,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198105,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198106,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198107,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198108,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198109,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198110,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198111,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198112,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198113,33,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198201,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198202,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198203,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198204,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198205,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198206,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198207,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198208,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198209,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198210,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198211,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198212,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198213,29,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198301,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198302,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198303,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198304,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198305,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198306,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198307,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198308,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198309,4,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198310,4,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198311,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198312,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198313,35,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198401,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198402,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198403,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198404,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198405,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198406,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198407,4,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198408,4,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198409,4,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198410,4,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198411,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198412,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198413,40,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198501,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198502,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198503,4,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198504,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198505,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198506,4,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198507,4,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198508,5,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198509,4,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198510,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198511,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198512,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198513,41,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198601,4,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198602,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198603,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198604,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198605,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198606,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198607,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198608,4,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198609,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198610,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198611,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198612,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198613,36,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198701,4,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198702,4,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198703,4,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198704,5,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198705,4,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198706,4,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198707,5,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198708,4,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198709,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198710,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198711,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198712,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198713,46,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198801,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198802,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198803,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198804,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198805,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198806,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198807,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198808,4,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198809,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198810,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198811,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198812,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198813,32,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198901,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198902,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198903,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198904,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198905,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198906,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198907,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198908,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198909,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198910,0,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198911,-1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198912,-1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,198913,11,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199001,0,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199002,-1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199003,-1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199004,0,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199005,0,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199006,0,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199007,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199008,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199009,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199010,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199011,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199012,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199013,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199101,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199102,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199103,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199104,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199105,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199106,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199107,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199108,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199109,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199110,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199111,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199112,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199113,20,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199201,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199202,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199203,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199204,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199205,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199206,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199207,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199208,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199209,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199210,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199211,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199212,3,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199213,25,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199301,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199302,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199303,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199304,2,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199305,1,7,Electricity Net Imports,Billion Kilowatthours
ELNIPUS,199306,1,7,Electricity Net Imports,Billion Kilowatthours
